100	1,7074627876281738
200	2,5860865116119385
300	4,432112455368042
400	5,502283811569214
500	5,7057716846466064
600	6,580370664596558
700	7,336377859115601
800	8,277894973754883
900	9,659133195877075
1000	11,112279415130615
1100	11,780493021011353
1200	12,1185884475708
1300	14,931066751480103
1400	14,835322141647339
1500	16,498000144958496
1600	17,33068084716797
